X,Y
0.7997118830680847,0.2496740221977234
0.7934026122093201,0.21924088895320892
0.7922707796096802,0.2168785035610199
0.7871697545051575,0.19809724390506744
0.7881346344947815,0.1976337730884552
0.7783815264701843,0.16915887594223022
0.7772255539894104,0.17035126686096191
0.7673347592353821,0.12201759219169617
0.762208104133606,0.09626004099845886
0.7617685794830322,0.09691788256168365
0.761508584022522,0.0876372754573822
0.7596009969711304,0.08791536092758179
0.7667943835258484,0.09841741621494293
0.7661687135696411,0.09729193150997162
0.8070960640907288,0.15064117312431335
0.820962131023407,0.16243281960487366
0.8218957781791687,0.16247498989105225
0.8359787464141846,0.18338772654533386
0.8371869325637817,0.17990811169147491
0.8454539179801941,0.21405455470085144
0.8449574112892151,0.2129994034767151
0.8549884557723999,0.29055505990982056
0.863620936870575,0.32766100764274597
0.8623413443565369,0.327678382396698
0.8734900951385498,0.3614177405834198
0.8751465678215027,0.3663003742694855
0.89630126953125,0.43852388858795166
0.903014063835144,0.42514899373054504
0.9095235466957092,0.4440616965293884
0.9036097526550293,0.4541984498500824
0.9103078842163086,0.441959023475647
0.9104792475700378,0.4595887064933777
0.9015685319900513,0.4814544916152954
0.9097194075584412,0.4577348828315735
0.9085320830345154,0.48734891414642334
0.8724736571311951,0.743096113204956
0.9104836583137512,0.4873916208744049
0.912138819694519,0.5607404708862305
0.9237979054450989,0.541671633720398
0.9257862567901611,0.5650855302810669
0.9255436658859253,0.5632492899894714
0.9282854199409485,0.5647433996200562
0.9156365394592285,0.6240646839141846
0.9306639432907104,0.5844923257827759
0.9320852160453796,0.5849900245666504
0.9103561043739319,0.6621804237365723
0.9389793872833252,0.6108287572860718
0.9373468160629272,0.6728842258453369
0.8873323798179626,0.8870840072631836
0.9381015300750732,0.6754293441772461
0.9259015321731567,0.7406915426254272
0.9518044590950012,0.6878142356872559
0.9525095820426941,0.6894586086273193
0.9311373233795166,0.747951328754425
0.955466628074646,0.7122741341590881
0.9569328427314758,0.7125130295753479
0.941307544708252,0.7906235456466675
0.9687315821647644,0.750872790813446
0.9616286754608154,0.7945746779441833
0.9804978966712952,0.7684127688407898
0.9836609959602356,0.7693212628364563
0.9473088383674622,0.8069595098495483
0.9848300218582153,0.7832655310630798
0.9597834348678589,0.8099844455718994
0.9822438359260559,0.7847883701324463
0.9663686752319336,0.804219126701355
0.9827821850776672,0.7849349975585938
0.9710140824317932,0.7998173236846924
0.9829426407814026,0.7892425656318665
0.9839869737625122,0.7946794629096985
0.9758791327476501,0.8231947422027588
0.9858185648918152,0.8019769191741943
0.9850826859474182,0.8113745450973511
0.97655189037323,0.8162429928779602
0.9883124828338623,0.815714955329895
0.9874141812324524,0.8282276391983032
0.9678683876991272,0.8510239124298096
0.9897942543029785,0.8267646431922913
0.9865831136703491,0.8460756540298462
0.9491816163063049,0.9717523455619812
0.9877472519874573,0.8442853689193726
0.9853586554527283,0.8571394085884094
0.9828461408615112,0.8565447926521301
0.9746403098106384,0.8618385195732117
0.9686167240142822,0.8647809624671936
0.9450986981391907,0.8765336871147156
0.9382807612419128,0.8770937323570251
0.932433009147644,0.8770722150802612
